Wall time,Step,Value
1731572969.4564042,355500,20.0
1731572971.7619953,357000,19.5
1731572974.0621252,358500,20.799999237060547
1731572976.4028125,360000,22.299999237060547
1731572981.0039287,363000,23.0
1731572983.3099666,364500,23.200000762939453
1731572987.9268136,367500,22.799999237060547
1731572990.2269258,369000,22.600000381469727
1731572992.52074,370500,22.5
1731572994.8023176,372000,22.100000381469727
1731572997.1009781,373500,21.399999618530273
1731572999.417778,375000,22.600000381469727
1731573006.370991,379500,22.200000762939453
1731573008.68252,381000,22.100000381469727
1731573011.0141335,382500,22.299999237060547
1731573013.3261778,384000,22.799999237060547
1731573017.97521,387000,24.399999618530273
1731573020.288244,388500,23.899999618530273
1731573022.5881488,390000,23.100000381469727
1731573024.9137342,391500,22.399999618530273
1731573029.5566041,394500,22.399999618530273
1731573031.8415244,396000,20.399999618530273
1731573036.4948373,399000,19.399999618530273
1731573043.4515564,403500,18.200000762939453
1731573048.0797622,406500,17.899999618530273
1731573050.3995752,408000,18.100000381469727
1731573055.1029463,411000,18.399999618530273
1731573057.417063,412500,17.200000762939453
1731573059.722862,414000,17.5
1731573062.056239,415500,16.899999618530273
1731573066.715842,418500,16.100000381469727
1731573069.0039375,420000,15.699999809265137
1731573071.295651,421500,15.199999809265137
1731573073.5926619,423000,14.199999809265137
1731573075.884484,424500,13.5
1731573078.1896787,426000,13.399999618530273
1731573080.4920332,427500,14.0
1731573082.794489,429000,14.0
1731573085.0826118,430500,13.800000190734863
1731573087.4107816,432000,13.899999618530273
1731573089.7221744,433500,14.399999618530273
1731573094.3470945,436500,14.0
1731573096.6666596,438000,14.600000381469727
1731573105.8903081,444000,15.100000381469727
1731573108.1903927,445500,14.899999618530273
1731573110.5425014,447000,14.800000190734863
1731573112.8506134,448500,15.100000381469727
1731573115.1560197,450000,15.300000190734863
1731573117.4596107,451500,15.300000190734863
1731573119.7710874,453000,15.100000381469727
1731573124.3876812,456000,15.699999809265137
1731573126.6673346,457500,16.299999237060547
1731573128.9610662,459000,16.700000762939453
1731573131.2988338,460500,16.700000762939453
1731573133.640441,462000,17.200000762939453
1731573135.9643621,463500,17.200000762939453
1731573138.282836,465000,17.100000381469727
1731573142.8812087,468000,17.0
1731573145.19138,469500,17.0
1731573147.5065832,471000,17.0
1731573149.824291,472500,17.0
1731573152.131776,474000,17.700000762939453
1731573154.460345,475500,17.799999237060547
1731573159.064744,478500,18.100000381469727
1731573161.3422866,480000,19.5
1731573163.6401393,481500,20.0
1731573165.9418907,483000,20.799999237060547
1731573168.2393415,484500,21.200000762939453
1731573172.8429189,487500,21.799999237060547
1731573179.7562664,492000,21.899999618530273
1731573184.3567698,495000,22.600000381469727
1731573186.655398,496500,22.600000381469727
1731573188.9460545,498000,22.799999237060547
1731573191.248462,499500,21.799999237060547
1731573193.5660124,501000,21.799999237060547
1731573195.8768625,502500,22.0
1731573200.5107002,505500,22.600000381469727
1731573202.8240247,507000,23.200000762939453
1731573205.1592197,508500,23.5
1731573209.7730417,511500,24.0
1731573214.3786125,514500,23.600000381469727
1731573216.6765099,516000,22.299999237060547
1731573218.9839268,517500,20.799999237060547
1731573221.3085763,519000,20.799999237060547
1731573223.597636,520500,19.5
1731573225.8999505,522000,18.899999618530273
1731573228.1877928,523500,18.200000762939453
1731573230.5206313,525000,18.899999618530273
1731573232.82923,526500,18.600000381469727
1731573237.433329,529500,20.0
1731573239.7304773,531000,18.799999237060547
1731573242.0672646,532500,19.200000762939453
