Wall time,Step,Value
1731921634.2101722,12288,0.0029399970080703497
1731921645.9724014,24576,0.002069993643090129
1731921657.5704284,36864,0.023889996111392975
1731921669.0766292,49152,0.011969996616244316
1731921680.578783,61440,-0.018790004774928093
1731921692.0376148,73728,0.06331999599933624
1731921703.5016904,86016,0.06425999850034714
1731921714.9656563,98304,0.13505998253822327
1731921726.4442096,110592,0.022409994155168533
1731921737.9907663,122880,0.11673001199960709
1731921749.5215042,135168,0.11705999076366425
1731921761.0026531,147456,0.17890001833438873
1731921772.4455702,159744,0.22027000784873962
1731921783.8461928,172032,0.3118300139904022
1731921795.430634,184320,0.23031000792980194
1731921806.9111235,196608,0.3617500364780426
1731921818.5021896,208896,0.38096004724502563
1731921830.004142,221184,0.25143998861312866
1731921841.6050503,233472,0.3422899544239044
1731921853.2087884,245760,0.39090001583099365
1731921864.7423756,258048,0.31038999557495117
1731921876.3042126,270336,0.4419200122356415
1731921887.7924562,282624,0.5018300414085388
1731921899.1987355,294912,0.45013996958732605
1731921910.7211032,307200,0.4303300380706787
1731921922.242141,319488,0.3287700414657593
1731921933.736919,331776,0.4759400188922882
1731921945.1311047,344064,0.5616599917411804
1731921956.6165767,356352,0.4468199908733368
1731921968.11972,368640,0.5295199751853943
1731921979.6604288,380928,0.5289600491523743
1731921991.2503185,393216,0.495820015668869
1731922002.6741905,405504,0.5037100315093994
1731922014.182347,417792,0.44562000036239624
1731922025.6659572,430080,0.5216299891471863
1731922037.0917487,442368,0.5071200728416443
1731922048.5413332,454656,0.536329984664917
1731922059.9864285,466944,0.6224300265312195
1731922071.5090287,479232,0.5367700457572937
1731922082.9634025,491520,0.4887100160121918
1731922094.2640474,503808,0.5255399942398071
1731922105.666921,516096,0.5230299830436707
1731922117.2434824,528384,0.6041100025177002
1731922128.5987778,540672,0.47141003608703613
1731922139.9522777,552960,0.5787200331687927
1731922151.378355,565248,0.5700100064277649
1731922162.740817,577536,0.6037999987602234
1731922174.116566,589824,0.5422900319099426
1731922185.5953472,602112,0.577430009841919
1731922196.8812957,614400,0.49083995819091797
1731922208.332878,626688,0.47032004594802856
1731922219.7176182,638976,0.5765299797058105
1731922231.1322157,651264,0.6220500469207764
1731922242.5357327,663552,0.6030900478363037
1731922254.009505,675840,0.5693600177764893
1731922265.6069348,688128,0.6381000280380249
1731922277.0130794,700416,0.6342699527740479
1731922288.6871192,712704,0.6496700048446655
1731922300.124083,724992,0.521340012550354
1731922311.5765634,737280,0.6190699934959412
1731922322.9725995,749568,0.6012399792671204
1731922334.343242,761856,0.5784299969673157
1731922345.714662,774144,0.5208600163459778
1731922357.1697946,786432,0.5656299591064453
1731922368.6053972,798720,0.6779899597167969
1731922380.134984,811008,0.6059800386428833
1731922391.698229,823296,0.5988600254058838
1731922403.1809883,835584,0.6308000087738037
1731922414.561013,847872,0.5625100135803223
1731922426.0661328,860160,0.5827499628067017
1731922437.7299256,872448,0.7122799754142761
1731922449.1000886,884736,0.7081800103187561
1731922460.3162394,897024,0.6248800158500671
1731922471.7253277,909312,0.5875900387763977
1731922483.2061439,921600,0.6293799877166748
1731922494.748121,933888,0.6615099906921387
1731922506.0452757,946176,0.5789700150489807
1731922517.661921,958464,0.6763899326324463
1731922528.9722512,970752,0.6237800121307373
1731922540.3240054,983040,0.6948201060295105
1731922551.9223385,995328,0.5627099871635437
1731922563.4223258,1007616,0.6489200592041016
