Wall time,Step,Value
1732032937.136344,24576,0.037861261516809464
1732032969.1598046,49152,0.003221995895728469
1732033001.3230531,73728,0.0038719733711332083
1732033033.6528666,98304,0.08382605761289597
1732033065.370371,122880,0.14048312604427338
1732033098.477435,147456,0.09599807858467102
1732033130.5925758,172032,0.030395979061722755
1732033162.856009,196608,-0.005797041580080986
1732033195.1992202,221184,0.10758808255195618
1732033226.54216,245760,0.12725310027599335
1732033259.1057906,270336,0.03782200440764427
1732033291.1108515,294912,0.03916700929403305
1732033323.1697578,319488,0.11009610444307327
1732033355.1033537,344064,0.22196021676063538
1732033386.9037783,368640,0.29135122895240784
1732033419.446049,393216,0.3182952404022217
1732033451.5214999,417792,0.2065431773662567
1732033483.7933574,442368,0.2025441974401474
1732033515.4569638,466944,0.28739428520202637
1732033548.0234644,491520,0.34434226155281067
1732033580.5231931,516096,0.49489840865135193
1732033612.7457678,540672,0.4713844060897827
1732033644.8896348,565248,0.5465294718742371
1732033676.9411495,589824,0.47740545868873596
1732033707.6192565,614400,0.6355445981025696
1732033740.399829,638976,0.5896575450897217
1732033772.569191,663552,0.6108635663986206
1732033804.168017,688128,0.5884405374526978
1732033835.8623903,712704,0.6297485828399658
1732033868.462793,737280,0.6435546278953552
1732033900.2577736,761856,0.808047890663147
1732033932.352618,786432,0.7162237763404846
1732033964.156991,811008,0.7122727036476135
1732033996.3055093,835584,0.7336706519126892
1732034027.4006221,860160,0.8118518590927124
1732034058.9262187,884736,0.8435799479484558
1732034091.3373451,909312,0.8429068922996521
1732034122.8688545,933888,0.8083809018135071
1732034155.13341,958464,0.8512428998947144
1732034187.147104,983040,0.9098450541496277
1732034218.3483317,1007616,0.920210063457489
1732034241.4485855,1032192,0.9388220310211182
1732034266.4618511,1056768,0.9254899024963379
1732034297.0243993,1081344,0.9322239756584167
1732034324.613762,1105920,0.9443800449371338
1732034350.0042503,1130496,0.9353939890861511
1732034375.1251397,1155072,0.9128180742263794
1732034403.642631,1179648,0.9394670128822327
1732034430.3504713,1204224,0.9420349597930908
1732034456.5229208,1228800,0.9542120099067688
1732034485.8313172,1253376,0.9697940349578857
1732034509.1408079,1277952,0.9725730419158936
1732034535.4958365,1302528,0.9673880934715271
1732034567.1252105,1327104,0.9580219388008118
1732034599.039511,1351680,0.971373975276947
1732034631.1242137,1376256,0.9627930521965027
1732034661.9145372,1400832,0.9713499546051025
1732034692.8125713,1425408,0.9263449311256409
1732034724.145008,1449984,0.9638130068778992
1732034755.5319414,1474560,0.9765441417694092
1732034787.1576025,1499136,0.9388259649276733
1732034819.0917888,1523712,0.9713200330734253
1732034849.52806,1548288,0.9744101166725159
1732034881.529263,1572864,0.939410924911499
1732034912.673172,1597440,0.9634830355644226
1732034943.50378,1622016,0.9623739123344421
1732034975.0355952,1646592,0.928708016872406
1732035006.730761,1671168,0.9672659039497375
1732035038.5978534,1695744,0.9644420146942139
1732035070.8993165,1720320,0.9800640344619751
1732035103.7297165,1744896,0.9667489528656006
1732035135.5433738,1769472,0.9298160076141357
1732035167.3507419,1794048,0.9556359052658081
1732035199.193827,1818624,0.9658840298652649
1732035230.8559265,1843200,0.977358877658844
1732035263.4814663,1867776,0.9297319650650024
1732035295.90208,1892352,0.9648999571800232
1732035327.5662506,1916928,0.9761210083961487
1732035359.298424,1941504,0.9676989912986755
1732035390.8401694,1966080,0.9671459794044495
1732035422.678164,1990656,0.9567590355873108
1732035455.65995,2015232,0.9531729221343994
1732035487.5639017,2039808,0.9672418832778931
1732035519.769029,2064384,0.9575369358062744
1732035551.7175658,2088960,0.9576239585876465
1732035583.5840702,2113536,0.9817540049552917
1732035614.8737645,2138112,0.9664298892021179
1732035646.6341107,2162688,0.9695309400558472
1732035678.292493,2187264,0.9784960150718689
1732035709.9963155,2211840,0.9434069991111755
