Wall time,Step,Value
1732028638.9084637,24576,-0.006226020865142345
1732028671.4081879,49152,0.08120805770158768
1732028703.4327095,73728,0.09332207590341568
1732028735.6739192,98304,0.2110181748867035
1732028767.0775826,122880,0.2631501853466034
1732028799.2467449,147456,0.40160834789276123
1732028830.8423367,172032,0.36945822834968567
1732028862.81786,196608,0.46315544843673706
1732028894.5230448,221184,0.5723955035209656
1732028926.376361,245760,0.558683454990387
1732028958.1054702,270336,0.510690450668335
1732028990.2663395,294912,0.6108675599098206
1732029021.5782485,319488,0.6442926526069641
1732029053.8280363,344064,0.7799297571182251
1732029085.9058228,368640,0.7815818190574646
1732029118.2111669,393216,0.7040908336639404
1732029150.497678,417792,0.8274208903312683
1732029182.7197602,442368,0.8130087852478027
1732029215.2715602,466944,0.8226649761199951
1732029247.429217,491520,0.8284148573875427
1732029279.5466406,516096,0.8306768536567688
1732029311.7979333,540672,0.843893826007843
1732029343.408882,565248,0.8250558376312256
1732029375.5357895,589824,0.8663389682769775
1732029407.269757,614400,0.8417658805847168
1732029439.314617,638976,0.8838649988174438
1732029470.9578223,663552,0.8997078537940979
1732029501.7223234,688128,0.8867948055267334
1732029533.4512804,712704,0.8877689838409424
1732029565.5120528,737280,0.8552969098091125
1732029597.6942055,761856,0.8850359916687012
1732029629.5278933,786432,0.8775408267974854
1732029661.569935,811008,0.9115860462188721
1732029693.2743707,835584,0.9079339504241943
1732029725.8504627,860160,0.9127820730209351
1732029758.1152065,884736,0.916579008102417
1732029790.16431,909312,0.9242979288101196
1732029822.2318048,933888,0.8961309194564819
1732029854.5145361,958464,0.911558985710144
1732029886.5391247,983040,0.8950499892234802
1732029917.5766163,1007616,0.9198330044746399
1732029949.2157943,1032192,0.93709397315979
1732029981.0411694,1056768,0.9021859765052795
1732030013.1096418,1081344,0.9333439469337463
1732030045.2165968,1105920,0.9140809774398804
1732030076.4077785,1130496,0.9172660112380981
1732030108.612317,1155072,0.8928568959236145
1732030140.4715338,1179648,0.9315310120582581
1732030172.5064833,1204224,0.9014169573783875
1732030204.5728676,1228800,0.9254999756813049
1732030236.6977613,1253376,0.9123199582099915
1732030268.1568916,1277952,0.9307990074157715
1732030299.9989617,1302528,0.9360629320144653
1732030332.0864356,1327104,0.9424600005149841
1732030364.3597686,1351680,0.8574409484863281
1732030396.5070155,1376256,0.9265299439430237
1732030428.655015,1400832,0.9311939477920532
1732030460.3732393,1425408,0.9293109178543091
1732030492.8079078,1449984,0.9403469562530518
1732030524.9023838,1474560,0.9580900073051453
1732030556.8744254,1499136,0.9409419894218445
1732030588.2660818,1523712,0.8585938811302185
1732030620.0212698,1548288,0.9528510570526123
1732030651.9249418,1572864,0.9336398839950562
1732030683.6039898,1597440,0.9074219465255737
1732030715.2825027,1622016,0.9464719891548157
1732030746.854055,1646592,0.9273080229759216
1732030778.91041,1671168,0.9172090291976929
1732030810.4984987,1695744,0.9345349669456482
1732030842.2617888,1720320,0.9281790256500244
1732030873.829778,1744896,0.898938000202179
1732030906.0575418,1769472,0.9322349429130554
1732030937.5730133,1794048,0.9158459305763245
1732030968.9500742,1818624,0.91777503490448
1732031000.1955593,1843200,0.933695912361145
1732031031.664334,1867776,0.9006720185279846
1732031062.8004606,1892352,0.927090048789978
1732031094.530181,1916928,0.9111059308052063
1732031125.6559927,1941504,0.934234082698822
1732031157.4443147,1966080,0.8654538989067078
1732031188.5507755,1990656,0.8981750011444092
1732031220.492702,2015232,0.9501039385795593
1732031251.7242143,2039808,0.8913419246673584
1732031283.5703068,2064384,0.9258769750595093
1732031315.15062,2088960,0.9174549579620361
1732031345.7205374,2113536,0.9057049751281738
1732031377.7798145,2138112,0.9132619500160217
1732031409.188711,2162688,0.9009779095649719
1732031441.1892557,2187264,0.8797269463539124
1732031472.7939627,2211840,0.9166180491447449
