Wall time,Step,Value
1732042767.9088647,12288,0.1930631697177887
1732042778.8156526,24576,0.05386960133910179
1732042789.9526973,36864,0.0758737176656723
1732042801.204319,49152,0.0817340537905693
1732042812.2807958,61440,0.03886900842189789
1732042823.2812567,73728,0.10757708549499512
1732042834.5277636,86016,0.07226702570915222
1732042845.4571445,98304,0.048610005527734756
1732042856.780145,110592,0.06771502643823624
1732042867.891451,122880,0.036935001611709595
1732042878.6452587,135168,0.026957998052239418
1732042889.3927493,147456,0.0963490903377533
1732042900.4546669,159744,0.12253111600875854
1732042911.3309486,172032,0.16644516587257385
1732042922.2104824,184320,0.16581915318965912
1732042933.1421645,196608,0.10945508629083633
1732042944.0270402,208896,0.1101011112332344
1732042954.836377,221184,0.11945711821317673
1732042965.9428046,233472,0.14443713426589966
1732042976.7342696,245760,0.133134126663208
1732042987.356957,258048,0.1813061535358429
1732042998.2758734,270336,0.1554311215877533
1732043009.399286,282624,0.16610713303089142
1732043020.2804546,294912,0.1624431610107422
1732043031.2761922,307200,0.09076105803251266
1732043042.2635093,319488,0.1593281328678131
1732043053.2201316,331776,0.17249815165996552
1732043064.1496136,344064,0.2004641741514206
1732043075.103504,356352,0.20269517600536346
1732043086.1164696,368640,0.17860716581344604
1732043096.9243307,380928,0.23592323064804077
1732043107.8576965,393216,0.18919816613197327
1732043118.8004966,405504,0.2706562876701355
1732043129.4006362,417792,0.2800612449645996
1732043140.3141773,430080,0.403800368309021
1732043151.0483057,442368,0.4270474314689636
1732043162.0851028,454656,0.4173494279384613
1732043172.8098867,466944,0.43974143266677856
1732043183.6489697,479232,0.47180747985839844
1732043194.3153841,491520,0.4529103934764862
1732043205.280913,503808,0.43231239914894104
1732043216.3533363,516096,0.44616538286209106
1732043227.1934533,528384,0.5000573992729187
1732043238.0414152,540672,0.5436145067214966
1732043249.063631,552960,0.5793585777282715
1732043260.0689607,565248,0.5738794803619385
1732043271.355554,577536,0.6022676229476929
1732043282.0769176,589824,0.700836718082428
1732043292.9237545,602112,0.7709338665008545
1732043303.9883041,614400,0.7948858141899109
1732043315.042814,626688,0.7553808689117432
1732043326.23946,638976,0.6838017106056213
1732043337.053392,651264,0.7459108829498291
1732043347.5935335,663552,0.7688758373260498
1732043358.181074,675840,0.8030608296394348
1732043368.967513,688128,0.7746966481208801
1732043379.932786,700416,0.7151007652282715
1732043390.8292327,712704,0.7238957285881042
1732043401.4023032,724992,0.7408868670463562
1732043412.370281,737280,0.8523880243301392
1732043423.064555,749568,0.7949967980384827
1732043434.403302,761856,0.7568298578262329
1732043445.0813115,774144,0.7530038356781006
1732043455.9158757,786432,0.8347299098968506
1732043467.232186,798720,0.8149049282073975
1732043478.27513,811008,0.7491207122802734
1732043489.352079,823296,0.7706769704818726
1732043500.0343215,835584,0.8857179284095764
1732043511.047628,847872,0.8578909039497375
1732043521.6265402,860160,0.8104579448699951
1732043532.3213055,872448,0.8283587694168091
1732043543.2487762,884736,0.8399469256401062
1732043554.431698,897024,0.8247228860855103
1732043565.230027,909312,0.8593829274177551
1732043576.2915819,921600,0.8584259152412415
1732043587.171019,933888,0.7741968035697937
1732043597.7950351,946176,0.7771297693252563
1732043608.7283776,958464,0.8626839518547058
1732043619.3196394,970752,0.8679458498954773
1732043630.1390183,983040,0.8627349734306335
1732043640.9232771,995328,0.8980919122695923
1732043651.6552627,1007616,0.8468329906463623
1732043662.364178,1019904,0.8723428249359131
1732043673.3690739,1032192,0.8767639398574829
1732043684.0351064,1044480,0.8737168312072754
1732043695.1040583,1056768,0.8404508829116821
1732043705.733182,1069056,0.8568018078804016
1732043716.4509802,1081344,0.9029750227928162
1732043727.543801,1093632,0.8706359267234802
1732043738.4755936,1105920,0.8383938670158386
1732043749.698833,1118208,0.8597748279571533
1732043760.9139078,1130496,0.8499249219894409
1732043771.7270613,1142784,0.8254560232162476
1732043782.9712105,1155072,0.9174739718437195
1732043793.6688926,1167360,0.925148069858551
1732043804.7023592,1179648,0.8898249268531799
1732043815.401197,1191936,0.8276768326759338
1732043826.7693431,1204224,0.9324149489402771
1732043837.4857664,1216512,0.9241690039634705
1732043848.3234856,1228800,0.9247870445251465
1732043859.150193,1241088,0.9287610650062561
1732043869.9215627,1253376,0.9167699217796326
1732043880.7132237,1265664,0.8969189524650574
1732043891.778391,1277952,0.9320319890975952
1732043902.6801367,1290240,0.8730568885803223
1732043913.6688263,1302528,0.9222549200057983
1732043924.5686076,1314816,0.9595230221748352
1732043935.477717,1327104,0.9194299578666687
1732043946.5437844,1339392,0.9279529452323914
1732043957.248804,1351680,0.9317299723625183
1732043968.2031147,1363968,0.9657679796218872
1732043978.9608612,1376256,0.9598860144615173
1732043989.959501,1388544,0.9211889505386353
1732044000.818781,1400832,0.9143428802490234
1732044011.4943128,1413120,0.88857102394104
1732044022.1011496,1425408,0.9475959539413452
