Wall time,Step,Value
1731939827.3499026,12288,0.6811594367027283
1731939838.3796966,24576,0.9300000071525574
1731939849.643577,36864,2.0299999713897705
1731939860.2668455,49152,3.259999990463257
1731939871.2279673,61440,4.480000019073486
1731939882.1144714,73728,5.539999961853027
1731939893.4121115,86016,7.119999885559082
1731939904.298592,98304,8.40999984741211
1731939915.4193792,110592,9.899999618530273
1731939926.574975,122880,10.949999809265137
1731939937.4944024,135168,11.75
1731939948.5218043,147456,12.8100004196167
1731939959.2573621,159744,13.729999542236328
1731939970.0387113,172032,14.640000343322754
1731939980.986908,184320,15.489999771118164
1731939991.8681252,196608,15.460000038146973
1731940002.6746168,208896,15.329999923706055
1731940013.5298536,221184,15.699999809265137
1731940024.7036426,233472,15.5
1731940035.6115,245760,15.5600004196167
1731940046.8092933,258048,15.40999984741211
1731940057.570236,270336,15.3100004196167
1731940068.6976602,282624,14.829999923706055
1731940079.5695934,294912,14.569999694824219
1731940090.62925,307200,14.529999732971191
1731940101.7692828,319488,14.1899995803833
1731940112.5257974,331776,14.550000190734863
1731940123.3504267,344064,14.460000038146973
1731940134.1067574,356352,14.680000305175781
1731940145.262113,368640,15.0
1731940156.295667,380928,14.430000305175781
1731940167.3696015,393216,14.449999809265137
1731940178.8707016,405504,14.069999694824219
1731940190.0573123,417792,14.0600004196167
1731940201.1147616,430080,14.15999984741211
1731940212.2381454,442368,13.9399995803833
1731940223.2734427,454656,13.84000015258789
1731940234.221833,466944,14.039999961853027
1731940245.191699,479232,14.420000076293945
1731940255.8820045,491520,14.609999656677246
1731940266.8453333,503808,14.760000228881836
1731940277.9968028,516096,14.279999732971191
1731940288.694119,528384,14.010000228881836
1731940299.8494,540672,13.890000343322754
1731940310.3923097,552960,14.170000076293945
1731940321.0849817,565248,14.779999732971191
1731940332.314411,577536,15.020000457763672
1731940342.8817,589824,15.130000114440918
1731940353.3896356,602112,14.510000228881836
1731940364.151687,614400,14.369999885559082
1731940375.0088665,626688,14.470000267028809
1731940386.2563446,638976,14.5600004196167
1731940396.9100425,651264,14.239999771118164
1731940408.0835965,663552,13.779999732971191
1731940419.0096412,675840,13.8100004196167
1731940429.8148844,688128,13.680000305175781
1731940441.1207526,700416,13.539999961853027
1731940452.8895464,712704,13.279999732971191
