Wall time,Step,Value
1732027152.3081005,24576,1.3300000429153442
1732027185.7290094,49152,1.7200000286102295
1732027218.877064,73728,2.9600000381469727
1732027251.8863194,98304,4.039999961853027
1732027284.7089121,122880,5.099999904632568
1732027317.509633,147456,6.5
1732027349.8673174,172032,7.389999866485596
1732027382.416598,196608,8.479999542236328
1732027415.4256945,221184,8.649999618530273
1732027448.4379432,245760,9.529999732971191
1732027481.6236567,270336,10.130000114440918
1732027514.6784449,294912,10.90999984741211
1732027547.62784,319488,11.600000381469727
1732027581.1363974,344064,11.729999542236328
1732027614.3815212,368640,11.100000381469727
1732027646.9043767,393216,9.699999809265137
1732027679.5197804,417792,9.960000038146973
1732027704.7398686,442368,10.140000343322754
1732027734.0176072,466944,10.470000267028809
1732027766.1115751,491520,9.979999542236328
1732027798.5247407,516096,9.829999923706055
1732027831.1153383,540672,9.380000114440918
1732027863.498017,565248,9.449999809265137
1732027896.3734612,589824,8.670000076293945
1732027929.0199482,614400,9.3100004196167
1732027962.0235426,638976,9.75
1732027994.7850616,663552,10.329999923706055
1732028027.373629,688128,10.180000305175781
1732028060.1124463,712704,10.149999618530273
