Wall time,Step,Value
1732045319.0381885,12288,1.4199999570846558
1732045330.1508646,24576,1.659999966621399
1732045341.0836663,36864,2.190000057220459
1732045352.1803784,49152,3.200000047683716
1732045363.3162074,61440,4.03000020980835
1732045374.074299,73728,5.239999771118164
1732045384.8319669,86016,5.739999771118164
1732045395.793136,98304,6.369999885559082
1732045406.7604015,110592,7.239999771118164
1732045417.770228,122880,7.940000057220459
1732045428.7970831,135168,8.25
1732045439.5610514,147456,8.850000381469727
1732045450.4171958,159744,9.029999732971191
1732045461.691721,172032,9.479999542236328
1732045472.6944726,184320,9.819999694824219
1732045483.775951,196608,10.039999961853027
1732045494.5197158,208896,9.989999771118164
1732045505.409974,221184,9.9399995803833
1732045516.349017,233472,9.90999984741211
1732045527.4151042,245760,10.1899995803833
1732045538.5395107,258048,10.350000381469727
1732045549.2301195,270336,10.720000267028809
1732045560.3644295,282624,11.25
1732045571.183874,294912,11.140000343322754
1732045582.1036522,307200,11.579999923706055
1732045593.246207,319488,11.579999923706055
1732045604.0927422,331776,11.289999961853027
1732045615.0224113,344064,11.420000076293945
1732045625.9111753,356352,11.479999542236328
1732045637.1626794,368640,11.149999618530273
1732045648.2399075,380928,10.859999656677246
1732045659.3805795,393216,10.460000038146973
1732045670.2355862,405504,10.5600004196167
1732045681.1389782,417792,11.180000305175781
1732045692.2463505,430080,10.960000038146973
1732045703.0862536,442368,10.949999809265137
1732045713.9891076,454656,10.8100004196167
1732045725.2878156,466944,10.470000267028809
1732045736.447002,479232,10.430000305175781
1732045747.277669,491520,10.989999771118164
1732045758.2444909,503808,11.5
1732045769.5191088,516096,11.279999732971191
1732045781.0223103,528384,11.119999885559082
1732045792.0437372,540672,11.140000343322754
1732045803.0201957,552960,11.109999656677246
1732045813.7792523,565248,11.380000114440918
1732045824.6722777,577536,11.34000015258789
1732045835.3843484,589824,11.510000228881836
1732045846.2733335,602112,11.329999923706055
1732045857.5052626,614400,11.119999885559082
1732045868.7191808,626688,11.09000015258789
1732045879.5268,638976,11.289999961853027
1732045890.753231,651264,11.789999961853027
1732045901.8846853,663552,11.619999885559082
1732045912.80077,675840,11.550000190734863
1732045923.83024,688128,11.880000114440918
1732045934.7989438,700416,11.779999732971191
1732045945.8326297,712704,11.180000305175781
