Wall time,Step,Value
1731925163.4552624,12288,2.6666667461395264
1731925171.9627192,24576,5.300000190734863
1731925180.4682972,36864,6.300000190734863
1731925188.9690971,49152,8.5
1731925197.4335756,61440,12.600000381469727
1731925205.782476,73728,11.800000190734863
1731925214.2966664,86016,13.800000190734863
1731925222.7476091,98304,15.100000381469727
1731925231.1770313,110592,17.899999618530273
1731925239.6748047,122880,17.5
1731925248.1279163,135168,16.899999618530273
1731925256.627621,147456,18.399999618530273
1731925265.0755944,159744,19.299999237060547
1731925273.557327,172032,20.0
1731925282.07123,184320,21.299999237060547
1731925290.5628843,196608,23.899999618530273
1731925299.0556111,208896,24.5
1731925307.5529838,221184,21.799999237060547
1731925316.526746,233472,25.700000762939453
1731925325.4356413,245760,25.899999618530273
1731925334.3817027,258048,26.0
1731925343.0730667,270336,21.5
1731925352.0434496,282624,20.200000762939453
1731925361.4405677,294912,22.600000381469727
1731925370.6022,307200,23.299999237060547
1731925379.1945522,319488,26.799999237060547
1731925388.0911784,331776,27.899999618530273
1731925396.6876667,344064,27.600000381469727
1731925405.1364439,356352,27.0
1731925413.5857825,368640,28.100000381469727
1731925422.036269,380928,26.899999618530273
1731925430.4698222,393216,33.0
1731925438.8268147,405504,31.299999237060547
1731925447.2438571,417792,31.899999618530273
1731925455.7092447,430080,35.79999923706055
1731925464.0658884,442368,37.29999923706055
1731925472.4871745,454656,35.900001525878906
1731925481.2091491,466944,35.900001525878906
1731925489.84166,479232,30.0
1731925498.5174131,491520,28.899999618530273
1731925507.2339249,503808,25.299999237060547
1731925515.8607664,516096,30.399999618530273
1731925524.558673,528384,32.29999923706055
1731925533.1803157,540672,30.299999237060547
1731925541.8311121,552960,28.5
1731925550.5497856,565248,34.70000076293945
1731925558.905302,577536,31.700000762939453
1731925567.2720387,589824,29.700000762939453
1731925575.7141218,602112,29.0
1731925584.1349442,614400,31.5
1731925592.5665972,626688,31.799999237060547
1731925601.0058033,638976,33.599998474121094
