Wall time,Step,Value
1732311603.8020191,12288,502.5
1732311616.5521867,24576,491.1276550292969
1732311628.9680238,36864,468.6933288574219
1732311641.2298505,49152,476.7300109863281
1732311653.5121746,61440,465.2699890136719
1732311666.299542,73728,457.5899963378906
1732311678.7026412,86016,429.45001220703125
1732311690.846076,98304,436.1000061035156
1732311703.3101616,110592,424.7099914550781
1732311715.8358092,122880,423.1499938964844
1732311728.4103072,135168,414.6000061035156
1732311740.730662,147456,369.94000244140625
1732311753.259441,159744,338.8800048828125
1732311765.9554565,172032,330.67999267578125
1732311778.6871257,184320,349.8500061035156
1732311790.9537432,196608,357.4599914550781
1732311803.3737574,208896,366.8999938964844
1732311815.867836,221184,341.9800109863281
1732311828.156904,233472,338.4200134277344
1732311840.4820423,245760,326.2900085449219
1732311853.2971864,258048,330.6099853515625
1732311865.558341,270336,327.6300048828125
1732311877.775668,282624,293.3299865722656
1732311890.169475,294912,319.0899963378906
1732311902.6023183,307200,293.42999267578125
1732311915.0861297,319488,276.69000244140625
1732311927.5628157,331776,263.8399963378906
1732311939.8098633,344064,265.010009765625
1732311952.1320527,356352,282.0400085449219
1732311964.4667542,368640,288.2200012207031
1732311976.9414802,380928,276.7799987792969
1732311989.778668,393216,266.3900146484375
1732312002.0533676,405504,273.2699890136719
1732312014.2988827,417792,251.97999572753906
1732312026.6213686,430080,226.08999633789062
1732312039.3965173,442368,211.50999450683594
1732312051.563963,454656,222.94000244140625
1732312064.0570521,466944,242.74000549316406
1732312076.6630526,479232,227.77999877929688
1732312088.9256139,491520,206.3800048828125
1732312101.4043794,503808,194.22999572753906
1732312114.082245,516096,190.88999938964844
1732312126.6359906,528384,156.36000061035156
1732312139.027425,540672,157.47000122070312
1732312151.5678496,552960,152.2899932861328
1732312163.9879916,565248,126.87999725341797
1732312176.429118,577536,131.58999633789062
1732312189.01365,589824,141.14999389648438
1732312201.421784,602112,107.61000061035156
1732312213.7668092,614400,117.56999969482422
1732312226.2728677,626688,112.44000244140625
1732312238.7647862,638976,137.1699981689453
1732312251.1251583,651264,117.25
1732312264.4053676,663552,115.12000274658203
1732312277.1327248,675840,110.06999969482422
1732312289.9922307,688128,152.4199981689453
1732312302.510778,700416,112.29000091552734
1732312315.154827,712704,122.0199966430664
1732312327.5821733,724992,105.94999694824219
1732312340.397536,737280,109.94999694824219
1732312352.937022,749568,117.9800033569336
1732312365.242134,761856,110.87999725341797
1732312377.6252937,774144,100.01000213623047
1732312390.130359,786432,78.62000274658203
1732312402.799584,798720,92.97000122070312
1732312415.3538437,811008,101.22000122070312
1732312427.7093627,823296,95.08000183105469
1732312440.223891,835584,97.58999633789062
1732312453.0009034,847872,76.05999755859375
1732312465.658032,860160,75.5199966430664
1732312478.0883424,872448,88.62999725341797
1732312490.6724703,884736,65.30999755859375
1732312503.2515655,897024,74.04000091552734
1732312515.8834617,909312,80.12999725341797
1732312528.4320097,921600,64.68000030517578
1732312540.9780774,933888,59.70000076293945
1732312553.6102684,946176,68.7699966430664
1732312566.2848332,958464,80.58999633789062
